ensemble,gene,exon length,transcript length,gene length
ENSG00000237139,RPS26P41,282,588,588
ENSG00000237140,HSPE1P16,347,347,347
ENSG00000237141,DNAJC19P1,318,318,318
ENSG00000237148,HIGD1AP2,279,279,279
ENSG00000237149,ZNF503-AS2,6763,29311,7463
ENSG00000237152,DLEU7-AS1,1801,42049,42049
ENSG00000237153,AL162725.2,664,63896,94107
ENSG00000237154,MCFD2P1,299,299,299
ENSG00000237158,AL353718.1,516,516,516
ENSG00000237159,CNTFR-AS1,2507,44776,14814
ENSG00000237160,AC004022.2,192,192,192
ENSG00000237161,AC068446.1,1548,1548,1548
ENSG00000237162,AC007098.1,366,366,366
ENSG00000237163,AC099794.2,302,302,302
ENSG00000237164,SLC25A15P2,335,4957,4957
ENSG00000237166,LINC01792,2047,22872,22872
ENSG00000237167,AC128709.3,624,8700,8700
ENSG00000237169,RPL12P27,494,820,820
ENSG00000237170,RPS7P15,582,699,699
ENSG00000237171,AC005297.3,755,755,755
ENSG00000237172,B3GNT9,2915,3109,3109
ENSG00000237173,AC099796.2,107,107,107
ENSG00000237174,AL445465.1,3245,52226,42086
ENSG00000237175,NME1P1,381,381,381
ENSG00000237176,AC079905.1,474,474,474
ENSG00000237178,AC019080.2,393,393,393
ENSG00000237179,LINC01797,1387,18176,6102
ENSG00000237180,CYP46A4P,266,266,266
ENSG00000237181,AC147651.3,729,5297,5297
ENSG00000237182,BX276092.6,249,249,249
ENSG00000237183,KRTAP9-10P,206,206,206
ENSG00000237185,VN1R66P,915,915,915
ENSG00000237186,AC092418.1,622,622,622
ENSG00000237187,NR2F1-AS1,20480,1060120,176289
ENSG00000237188,AC242426.3,4671,77320,38797
ENSG00000237189,AL138900.2,154,350,350
ENSG00000237190,CDKN2AIPNL,2018,11143,9811
ENSG00000237193,AL451054.2,201,201,201
ENSG00000237194,SNAI1P1,776,776,776
ENSG00000237195,DLGAP5P1,463,463,463
ENSG00000237197,IGHD1-7,16,16,16
ENSG00000237200,ZBTB40-IT1,271,2234,2234
ENSG00000237202,AJ239321.1,563,563,563
ENSG00000237205,RPL7P34,711,711,711
ENSG00000237206,IMPDH1P4,1533,1533,1533
ENSG00000237207,RBM17P3,1190,1406,1406
ENSG00000237208,AL445072.1,636,5800,5800
ENSG00000237210,AC073324.1,1434,1434,1434
ENSG00000237211,SETP4,867,867,867
ENSG00000237212,AL449403.1,1571,6701,6701
ENSG00000237213,RPL23AP22,452,452,452
ENSG00000237214,AL080243.2,581,581,581
ENSG00000237215,DEFB131D,182,6109,6109
ENSG00000237217,AC008074.2,428,428,428
ENSG00000237220,AC104777.3,542,1946,1946
ENSG00000237221,PPEF1-AS1,428,2961,2961
ENSG00000237222,LINC01968,5022,86896,73747
ENSG00000237223,SULT1C2P1,2326,41565,31561
ENSG00000237224,AL157832.2,3961,4411,8395
ENSG00000237225,OR13K1P,973,1096,1096
ENSG00000237226,AC127526.2,774,774,774
ENSG00000237227,AL162739.1,306,306,306
ENSG00000237230,KRTAP2-5P,395,395,395
ENSG00000237232,ZNF295-AS1,2479,21172,15730
ENSG00000237233,TMEM26-AS1,860,29317,29317
ENSG00000237234,Z99289.1,1719,15655,11711
ENSG00000237235,TRDD2,8,8,8
ENSG00000237236,AC023141.10,198,741,741
ENSG00000237238,BMS1P10,1112,7208,7208
ENSG00000237242,BTF3P15,335,335,335
ENSG00000237243,AC022173.1,573,4618,4618
ENSG00000237247,MBD3L5,1547,4863,2433
ENSG00000237248,LINC00987,2470,3049,3049
ENSG00000237249,Z99127.3,393,738,738
ENSG00000237250,AL359924.1,3115,66146,66146
ENSG00000237251,AC004987.3,766,51591,51591
ENSG00000237252,AC233981.1,460,460,460
ENSG00000237254,TRBV30,445,813,813
ENSG00000237256,PGAM3P,426,426,426
ENSG00000237257,MTND2P8,1024,1024,1024
ENSG00000237259,AL049646.2,256,1346,1346
ENSG00000237260,AC073069.1,440,440,440
ENSG00000237261,Metazoa_SRP,282,282,48066
ENSG00000237262,AC068492.1,467,621,621
ENSG00000237263,MAPK6PS3,2161,2161,2161
ENSG00000237264,FTH1P11,550,550,550
ENSG00000237265,BX276092.7,1311,4031,3769
ENSG00000237266,LINC01810,407,1955,1955
ENSG00000237267,LINC01519,2026,4537,4537
ENSG00000237268,AC092447.7,2192,32361,26518
ENSG00000237269,RBMY2TP,941,6548,6548
ENSG00000237271,AC009498.1,539,6848,6848
ENSG00000237272,OR51R1P,903,903,951
ENSG00000237273,RSL24D1P8,491,491,491
ENSG00000237274,GTF3AP1,1002,1314,1314
ENSG00000237275,AL450023.3,270,270,270
ENSG00000237276,ANO7L1,2381,13680,12118
ENSG00000237278,RLIMP2,1562,1562,1562
ENSG00000237279,AC099677.3,394,394,394
ENSG00000237280,AL136982.3,686,1569,1569
ENSG00000237281,CATIP-AS2,531,31077,31077
ENSG00000237282,LINC00851,1434,3144,2435
ENSG00000237283,AL691515.1,731,5257,5257
ENSG00000237285,HNRNPA1P2,959,959,959
ENSG00000237286,AC004906.1,967,3056,3056
ENSG00000237289,CKMT1B,12979,41237,11847
ENSG00000237290,LINC01343,2279,5733,5733
ENSG00000237292,LINC01732,1077,14594,7724
ENSG00000237293,AC007099.2,334,8126,8126
ENSG00000237294,EIF4BP9,1512,1512,1512
ENSG00000237296,SMG1P1,13820,156777,55212
ENSG00000237297,AL713922.1,741,2172,2172
ENSG00000237298,TTN-AS1,44728,2051704,258780
ENSG00000237299,AP000534.2,564,36570,36570
ENSG00000237300,MTCO1P19,498,842,842
ENSG00000237301,AL121992.1,2843,17490,17490
ENSG00000237302,OFD1P11Y,1166,26918,26918
ENSG00000237303,HIGD1AP8,273,273,273
ENSG00000237306,HSPE1P22,326,326,326
ENSG00000237307,SRRM1P3,2675,9288,9288
ENSG00000237308,AC009237.10,509,509,509
ENSG00000237309,MTND2P6,1029,1029,1029
ENSG00000237310,GS1-124K5.4,990,3454,1768
ENSG00000237311,AL034397.2,855,1320,1320
ENSG00000237312,AL590867.3,435,4387,4387
ENSG00000237314,RPL12P39,495,495,495
ENSG00000237316,Z82196.2,545,13011,13011
ENSG00000237317,AL022400.1,934,934,934
ENSG00000237319,AL118496.2,229,229,229
ENSG00000237320,AC019064.1,496,1887,1887
ENSG00000237321,AL354936.1,647,6045,6045
ENSG00000237322,RPL7L1P10,462,462,462
ENSG00000237323,AC245036.3,145,145,145
ENSG00000237324,AC093158.1,787,37223,37223
ENSG00000237325,AP000563.1,757,757,757
ENSG00000237326,AC113608.2,485,9130,9130
ENSG00000237327,UPP2-IT1,355,6031,6031
ENSG00000237328,RAI1-AS1,721,11667,11667
ENSG00000237329,AL356320.2,506,506,506
ENSG00000237330,RNF223,1900,3341,3341
ENSG00000237331,XIAP-AS1,480,1306,1306
ENSG00000237336,AL445489.1,720,1272,1272
ENSG00000237337,AL592182.2,856,1562,1562
ENSG00000237338,FTCD-AS1,498,1033,1033
ENSG00000237339,LINC01502,3680,24119,12177
ENSG00000237341,SYP-AS1,540,3488,3488
ENSG00000237342,AL132796.1,476,701,701
ENSG00000237343,AC246785.3,312,1079,1079
ENSG00000237345,AC245047.6,613,2369,2369
ENSG00000237346,AL080313.2,485,2057,2057
ENSG00000237347,AC004461.1,401,711,711
ENSG00000237349,BX679664.2,282,282,282
ENSG00000237350,CDC42P6,575,575,575
ENSG00000237351,AL513366.1,1246,1561,1561
ENSG00000237352,LINC01358,619,31552,306912
ENSG00000237353,PATE4,3874,15121,6753
ENSG00000237354,OR52S1P,936,936,936
ENSG00000237356,AL365295.1,2612,936105,518204
ENSG00000237357,BX088651.4,4053,4991,2674
ENSG00000237358,AC007064.1,350,350,350
ENSG00000237359,AL354977.2,726,1003,1003
ENSG00000237360,CHCHD4P2,419,419,419
ENSG00000237361,TUSC8,1602,7264,5734
ENSG00000237363,AP006288.1,392,1926,1926
ENSG00000237365,AL512330.1,347,5903,5903
ENSG00000237370,AC010907.2,691,845,845
ENSG00000237371,AL355803.1,186,281,281
ENSG00000237372,UNQ6494,2977,97964,79945
ENSG00000237373,BRWD1-IT1,487,2712,2712
ENSG00000237377,AC005703.2,340,2915,2915
ENSG00000237378,AL445989.1,2598,4905,4339
ENSG00000237379,CBX1P3,525,1140,1140
ENSG00000237380,HOXD-AS2,1919,17894,15487
ENSG00000237381,AL023280.1,1422,1422,1422
ENSG00000237382,AC127537.2,463,773,773
ENSG00000237383,CNN2P11,261,261,261
ENSG00000237385,AL583839.2,639,957,957
ENSG00000237387,AL022329.2,658,1141,1141
ENSG00000237388,OR4A47,1063,1063,1063
ENSG00000237389,AL645634.2,409,682,682
ENSG00000237390,AL139130.1,5584,7383,7383
ENSG00000237396,LINC01384,656,19995,19995
ENSG00000237398,HLA-DPA3,227,12109,12109
ENSG00000237399,PITRM1-AS1,5128,55907,26340
ENSG00000237400,AC006960.2,527,41490,41490
ENSG00000237401,LINC01304,11983,68662,16415
ENSG00000237402,CAMTA1-IT1,363,1328,1328
ENSG00000237406,NDUFA9P1,1134,1134,1134
ENSG00000237407,AP000552.3,773,1984,1984
ENSG00000237408,ART2BP,497,1016,1016
ENSG00000237409,AL513302.1,427,427,427
ENSG00000237410,AP001092.1,467,13282,13282
ENSG00000237412,PRSS56,4919,11331,5253
ENSG00000237413,MGC27382,3151,204133,139865
ENSG00000237414,AL365204.2,685,3064,3064
ENSG00000237415,NRBF2P3,864,864,864
ENSG00000237417,XRCC6P1,1801,2770,2770
ENSG00000237418,AC069257.2,154,154,154
ENSG00000237419,AL954642.1,536,3392,3392
ENSG00000237422,AL158071.3,504,43949,43949
ENSG00000237423,LINC01522,427,8256,8256
ENSG00000237424,FOXD2-AS1,2508,2508,2508
ENSG00000237425,RPSAP2,887,887,887
ENSG00000237426,ZIK1P1,1458,1458,1458
ENSG00000237427,TOMM22P1,311,311,311
ENSG00000237428,ASH2LP2,1560,1560,1560
ENSG00000237429,BX293535.1,281,4756,4756
ENSG00000237432,RPS7P12,581,581,581
ENSG00000237433,RPSAP11,880,880,880
ENSG00000237434,AL512635.1,831,831,831
ENSG00000237435,AC099566.1,9981,444273,84979
ENSG00000237436,AL590128.2,412,951,951
ENSG00000237437,ASS1P12,1226,1226,1226
ENSG00000237438,CECR7,6107,87871,24255
ENSG00000237439,Z83839.1,628,923,923
ENSG00000237440,ZNF737,5251,86231,29984
ENSG00000237441,RGL2,17577,41288,7670
ENSG00000237442,HNRNPA1P57,1484,13991,13775
ENSG00000237443,OR13D2P,906,906,906
ENSG00000237444,AP001342.1,524,524,524
ENSG00000237445,AL359771.1,377,2599,2599
ENSG00000237446,RHEBP3,348,986,986
ENSG00000237447,CDC27P2,1921,1921,1921
ENSG00000237449,TAAR4P,1038,1038,1038
ENSG00000237450,RPL23AP71,468,468,468
ENSG00000237451,CDK2AP2P2,366,366,366
ENSG00000237452,BHMG1,2734,31283,31283
ENSG00000237453,AC096536.2,341,2020,2020
ENSG00000237456,AC104849.1,404,404,404
ENSG00000237457,LINC01351,994,3913,2184
ENSG00000237458,TUBB4BP3,270,270,270
ENSG00000237460,LINC01661,705,19928,19928
ENSG00000237461,AL359710.1,1537,234103,234103
ENSG00000237463,AL157714.2,7833,390742,105314
ENSG00000237464,AL031663.2,353,2635,2635
ENSG00000237466,MTCO3P41,327,327,327
ENSG00000237467,USP9YP35,410,2013,2013
ENSG00000237468,AL359547.1,2187,4415,4415
ENSG00000237469,TUBB8P10,1275,2113,2113
ENSG00000237470,DCLRE1CP1,465,6493,6493
ENSG00000237471,AC073115.2,552,10534,10534
ENSG00000237472,AC245054.2,318,318,318
ENSG00000237473,AC068759.1,465,183228,183228
ENSG00000237475,RPL7P53,738,738,738
ENSG00000237476,LINC01637,682,7587,7587
ENSG00000237477,AC093911.1,550,11876,11876
ENSG00000237478,AL390023.1,261,261,261
ENSG00000237479,AC007557.4,428,1481,1481
ENSG00000237480,AL355306.2,683,14587,167870
ENSG00000237481,AL117350.1,638,3684,3684
ENSG00000237483,RPS27AP8,444,444,444
ENSG00000237484,LINC01684,5566,193294,119202
ENSG00000237487,VN1R48P,1035,1035,1035
ENSG00000237489,LINC00959,2837,44443,46917
ENSG00000237490,RPS27AP17,454,454,454
ENSG00000237491,AL669831.5,13881,243608,31290
ENSG00000237492,OR2L9P,912,912,912
ENSG00000237493,AC034102.1,603,603,603
ENSG00000237494,AL360007.1,347,7785,7785
ENSG00000237498,AC010105.1,382,59583,59583
ENSG00000237499,AL357060.2,6308,74285,44560
ENSG00000237500,AL713851.2,330,849,849
ENSG00000237501,AC108667.1,248,248,248
ENSG00000237503,AC239798.3,407,407,407
ENSG00000237505,PKN2-AS1,4296,178248,147691
ENSG00000237506,RPSAP15,860,860,860
ENSG00000237510,GPAT2P1,3218,16138,10512
ENSG00000237512,UNC5B-AS1,1115,1605,1004
ENSG00000237513,AC007384.1,1572,42125,21271
ENSG00000237514,PTP4A1P7,513,513,513
ENSG00000237515,SHISA9,11866,507630,338793
ENSG00000237517,DGCR5,8833,122369,84831
ENSG00000237520,AL391832.1,421,2758,2758
ENSG00000237521,OR7E24,1549,1549,5281
ENSG00000237522,NONOP2,1230,1230,1230
ENSG00000237523,LINC00857,2786,22352,11947
ENSG00000237524,TEX51,3801,16213,3215
ENSG00000237525,AC012668.3,2349,268236,180762
ENSG00000237527,AF241725.1,475,31291,31291
ENSG00000237528,AL929410.2,188,188,188
ENSG00000237529,AL137847.2,525,3123,3123
ENSG00000237530,AL136140.1,470,1495,1495
ENSG00000237531,AL672277.1,586,4144,8288
ENSG00000237531,NA,586,4144,0
ENSG00000237532,AC012451.1,355,1085,1085
ENSG00000237534,LINC00383,813,69808,69808
ENSG00000237539,AC003669.1,609,708,708
ENSG00000237540,RPL36AP36,300,300,300
ENSG00000237541,HLA-DQA2,1519,5873,5873
ENSG00000237542,MTCO3P17,512,512,512
ENSG00000237546,XKRYP6,1114,10884,10884
ENSG00000237547,IGHJ2P,59,59,59
ENSG00000237548,TTLL11-IT1,1050,79083,79083
ENSG00000237549,AC092570.3,692,692,692
ENSG00000237550,RPL9P9,1212,1294,716
ENSG00000237551,AC096775.1,447,447,447
ENSG00000237552,AC099060.1,445,21143,21143
ENSG00000237553,AL133547.1,219,219,219
ENSG00000237555,AL031681.1,399,399,399
ENSG00000237556,KCND3-AS1,1426,3353,1595
ENSG00000237557,YWHABP1,726,726,726
ENSG00000237558,CDY7P,1602,1911,1911
ENSG00000237560,LINC01497,1283,43542,21831
ENSG00000237563,TTTY21B,305,3643,3643
ENSG00000237566,AC090955.1,234,234,234
ENSG00000237567,Z97206.2,583,19529,19529
ENSG00000237568,AC099063.1,322,9172,9172
ENSG00000237569,TUBAP,1350,1470,1470
ENSG00000237571,AC073284.1,401,2955,2955
ENSG00000237572,AC092001.1,259,2603,2603
ENSG00000237574,LINC01856,2394,23526,23526
ENSG00000237575,PYY2,1354,1897,1502
ENSG00000237576,LINC01888,1006,8384,5680
ENSG00000237579,LINC01514,1332,17824,17824
ENSG00000237580,GCSHP3,390,390,390
ENSG00000237581,AC005538.1,592,9289,9289
ENSG00000237583,AC093166.4,317,317,317
ENSG00000237584,RAC1P4,578,578,578
ENSG00000237585,LINC00407,292,49204,49204
ENSG00000237586,AC090192.1,489,489,489
ENSG00000237588,AL590666.3,4120,4302,4302
ENSG00000237589,HMGN1P32,254,582,582
ENSG00000237590,AL137026.2,839,2211,2211
ENSG00000237592,IGKV1OR10-1,327,452,452
ENSG00000237593,AL445220.1,558,558,558
ENSG00000237594,AP000251.1,820,1242,1242
ENSG00000237595,AL161937.2,1132,5974,3337
ENSG00000237596,AL138828.1,2812,330150,233815
ENSG00000237601,AP000358.1,155,155,155
ENSG00000237603,HMGB3P12,555,555,555
ENSG00000237604,AP001056.1,819,964,964
ENSG00000237605,AL591846.2,356,973,973
ENSG00000237606,AC091286.1,460,460,460
ENSG00000237609,AF064858.2,290,592,592
ENSG00000237610,OR4C50P,929,929,929
ENSG00000237611,Metazoa_SRP,237,237,48066
ENSG00000237612,AP002856.4,567,17278,17278
ENSG00000237613,FAM138A,1772,2355,1527
ENSG00000237614,AC073257.2,526,1417,1417
ENSG00000237616,USP9YP32,428,2051,2051
ENSG00000237617,AC013410.2,200,200,200
ENSG00000237618,BTBD7P2,619,619,619
ENSG00000237619,OR3B1P,892,892,892
ENSG00000237620,GCNT1P5,681,681,681
ENSG00000237621,OR9A1P,1286,1286,944
ENSG00000237622,ELOCP18,336,336,336
ENSG00000237623,AL591503.3,633,1024,1024
ENSG00000237624,OXCT2P1,1534,1534,1534
ENSG00000237626,AL161629.1,455,9204,9204
ENSG00000237628,MTCO2P19,597,597,597
ENSG00000237629,UQCRHP2,287,287,287
ENSG00000237630,NIFKP9,220,220,220
ENSG00000237631,AL161454.1,568,568,568
ENSG00000237632,S100A11P1,311,311,311
ENSG00000237633,AC104623.1,986,10830,6211
ENSG00000237635,DUX4L29,678,678,678
ENSG00000237636,ANKRD26P3,2733,54232,54232
ENSG00000237637,FRY-AS1,1111,6325,6325
ENSG00000237638,LINC02245,2926,3297,3297
ENSG00000237639,AC064862.5,333,333,333
ENSG00000237640,AC004522.2,677,19228,19228
ENSG00000237641,AC073476.1,406,406,406
ENSG00000237642,HMGB3P5,611,611,611
ENSG00000237643,AL365226.2,394,4530,4530
ENSG00000237645,AC092967.1,480,480,480
ENSG00000237646,HLCS-IT1,529,2300,2300
ENSG00000237649,KIFC1,4713,35030,18388
ENSG00000237650,OR11Q1P,876,876,876
ENSG00000237651,C2orf74,4525,80454,19761
ENSG00000237653,AC026320.2,477,477,477
ENSG00000237654,AP003025.2,5289,48989,38108
ENSG00000237655,AC073834.1,587,15483,15483
ENSG00000237659,RNASEH2CP1,501,501,501
ENSG00000237661,AC092474.2,718,718,718
ENSG00000237662,SOCS2P1,555,901,901
ENSG00000237663,DNAJC19P7,342,711,711
ENSG00000237664,LINC00316,453,3400,3400
ENSG00000237665,GRM7-AS2,518,1390,1390
ENSG00000237666,AC097527.1,527,6870,6870
ENSG00000237667,LINC01115,2048,176426,89162
ENSG00000237668,RPS15AP38,371,371,371
ENSG00000237669,AL671277.2,995,995,995
ENSG00000237670,LINC01866,198,4463,4463
ENSG00000237671,GAGE12C,522,7327,7327
ENSG00000237672,KRR1P1,800,1886,1886
ENSG00000237674,GSTA7P,444,5066,5066
ENSG00000237675,TEX36-AS1,1124,7995,4074
ENSG00000237676,RPL30P4,332,332,332
ENSG00000237679,VDAC1P11,851,851,851
ENSG00000237682,AC234775.2,1791,1791,1791
ENSG00000237684,RPSAP35,817,817,817
ENSG00000237685,AL139039.3,1473,3510,3510
ENSG00000237686,AL109615.3,2779,85396,78929
ENSG00000237687,LINC00686,330,5456,5456
ENSG00000237689,AC007064.2,498,1648,1648
ENSG00000237691,IFNWP2,579,579,579
ENSG00000237693,IRGM,2840,55069,54213
ENSG00000237699,BX072579.1,342,1768,1768
ENSG00000237700,PRAMEF33,1422,2932,5368
ENSG00000237701,ATP5JP1,320,619,619
ENSG00000237702,TRBV3-1,389,506,506
ENSG00000237704,AP004289.2,1456,1456,1456
ENSG00000237705,AC008937.2,615,20148,20148
ENSG00000237706,TRIM51EP,1510,8118,8118
ENSG00000237707,AL031726.1,566,783,783
ENSG00000237708,AL139397.2,771,771,771
ENSG00000237709,EEF1A1P28,1402,1402,1402
ENSG00000237711,MTCO3P11,773,773,773
ENSG00000237713,AC011287.2,837,25848,25848
ENSG00000237714,P4HA2-AS1,836,7932,7932
ENSG00000237716,AL136309.3,264,1485,1485
ENSG00000237717,BX276092.8,249,249,249
ENSG00000237718,AC009095.1,520,961,1765
ENSG00000237719,Z95152.1,655,655,655
ENSG00000237720,AC011995.2,571,4127,4127
ENSG00000237721,AF064858.3,506,4681,4681
ENSG00000237722,MTND1P29,559,1676,1832
ENSG00000237728,Z97987.1,819,8503,7267
ENSG00000237729,AC002075.2,251,251,251
ENSG00000237730,AC078991.1,609,609,609
ENSG00000237731,RNGTTP1,727,727,727
ENSG00000237732,AC010980.1,5335,67323,34714
ENSG00000237734,AL163192.1,704,5829,5829
ENSG00000237735,AF130359.1,435,61169,61169
ENSG00000237737,DCTN1-AS1,5852,36144,8396
ENSG00000237738,RNF216-IT1,334,18029,18029
ENSG00000237740,NPAP1P3,1585,1585,1585
ENSG00000237741,AC002368.1,386,2502,2502
ENSG00000237742,AL365259.1,4831,563929,170632
ENSG00000237743,FBP2P1,759,31007,26583
ENSG00000237745,AC009963.4,338,338,338
ENSG00000237746,ZNF101P1,1717,2388,2388
ENSG00000237747,AL160279.1,720,720,720
ENSG00000237748,UQCRBP1,335,335,335
ENSG00000237749,AL034379.1,252,252,252
ENSG00000237750,AC011900.1,2994,29036,29036
ENSG00000237751,LINC01143,621,2088,2088
ENSG00000237752,AL354685.2,1446,1446,1446
ENSG00000237753,AC079922.2,2017,3858,3858
ENSG00000237754,AC093655.2,630,630,630
ENSG00000237756,AL592435.1,467,809,809
ENSG00000237757,EEF1A1P30,1331,2219,2219
ENSG00000237758,BANF1P3,260,260,260
ENSG00000237759,AL590483.2,565,1646,1646
ENSG00000237760,AC023669.2,237,41501,41501
ENSG00000237761,AL161646.2,367,871,871
ENSG00000237763,AMY1A,5783,114350,9264
ENSG00000237764,AC010099.4,1443,207103,207103
ENSG00000237765,FAM200B,23893,155634,23903
ENSG00000237766,GGTA2P,1124,1124,1124
ENSG00000237767,LINC01370,1263,7813,4052
ENSG00000237768,AL731563.2,289,2713,2713
ENSG00000237770,SPATA31D2P,3232,3232,5566
ENSG00000237772,AC092620.1,678,8657,8657
ENSG00000237773,AC003075.1,4139,76800,19523
ENSG00000237774,AC126615.1,629,629,629
ENSG00000237775,DDR1-AS1,3992,8936,8936
ENSG00000237781,AL356356.1,659,9162,9162
ENSG00000237782,AL020989.1,468,468,468
ENSG00000237783,AL356441.2,863,863,863
ENSG00000237784,AC097713.2,355,355,355
ENSG00000237786,GFOD1-AS1,330,558,558
ENSG00000237787,C3orf79,1151,36401,18202
ENSG00000237788,AL162615.1,1651,1960,1960
ENSG00000237790,LINC01318,594,2324,2324
ENSG00000237793,RPL18AP16,530,530,530
ENSG00000237797,AL161935.3,345,14304,14304
ENSG00000237798,AC010894.4,455,12499,12499
ENSG00000237799,CICP11,2826,2826,2826
ENSG00000237801,AMD1P2,991,991,1982
ENSG00000237801,NA,991,991,0
ENSG00000237802,FAM197Y6,3557,15645,9316
ENSG00000237803,LINC00211,3126,87675,50027
ENSG00000237804,HNRNPA1P39,959,959,959
ENSG00000237806,FAUP2,399,556,556
ENSG00000237807,AC022034.2,2385,8760,8760
ENSG00000237810,AC104852.1,1458,1458,1458
ENSG00000237813,AC002066.1,1205,310364,261205
ENSG00000237816,RPL21P109,474,474,474
ENSG00000237818,RPS3AP29,768,768,768
ENSG00000237819,AC002454.1,1762,285845,80704
ENSG00000237821,AC083873.1,1098,1098,1098
ENSG00000237823,CDY19P,1611,1911,1911
ENSG00000237824,RPL23AP33,451,451,451
ENSG00000237827,RPS15AP29,399,399,399
ENSG00000237828,PA2G4P1,1196,1196,1196
ENSG00000237832,AL138808.1,368,1520,1520
ENSG00000237833,AL391380.1,1430,1509,1509
ENSG00000237835,AC007064.3,358,358,358
ENSG00000237836,PHKA2-AS1,1247,5792,4201
ENSG00000237837,AC159540.1,553,2422,2422
ENSG00000237838,AC092422.1,578,486386,486386
ENSG00000237840,FAM21FP,3151,33243,20800
ENSG00000237841,KRTAP19-9P,190,190,190
ENSG00000237842,AL157713.1,1530,1530,1530
ENSG00000237843,AC016903.2,324,32316,32316
ENSG00000237844,AC016766.1,709,602650,602650
ENSG00000237845,AL139161.2,738,1252,1252
ENSG00000237846,AL773545.3,705,705,705
ENSG00000237847,FAM231A,509,509,509
ENSG00000237848,AL606489.2,233,233,233
ENSG00000237849,NFYAP1,971,971,971
ENSG00000237850,AC091304.1,6116,17992,9029
ENSG00000237851,AL023584.2,442,5963,5963
ENSG00000237852,AC119800.1,421,7782,7782
ENSG00000237853,NFIA-AS1,1397,18140,4565
ENSG00000237854,LINC00674,833,25194,13610
ENSG00000237856,AC062020.1,799,2401,2401
ENSG00000237859,EEF1A1P31,1131,10218,10218
ENSG00000237860,BX119904.4,299,1315,1315
ENSG00000237861,AL513325.1,1033,1033,1033
ENSG00000237862,Z94160.1,1963,2649,2649
ENSG00000237863,AL035425.1,1688,3811,2892
ENSG00000237864,LINC00322,696,9622,9622
ENSG00000237868,AC097533.1,478,478,478
ENSG00000237870,AC073130.1,3604,32662,11128
ENSG00000237872,POU5F1P4,1084,1084,1084
ENSG00000237873,AL158053.1,452,452,452
ENSG00000237874,AL136972.1,349,8470,8470
ENSG00000237875,AL353691.2,58,58,58
ENSG00000237876,AKR1B1P4,921,921,921
ENSG00000237877,LINC01473,2348,147884,50342
ENSG00000237879,LINC00398,904,7439,7439
ENSG00000237880,LINC01885,604,157017,157017
ENSG00000237882,PPIAP13,477,477,477
ENSG00000237883,DGUOK-AS1,1577,80607,33799
ENSG00000237885,AL359672.1,408,408,408
ENSG00000237886,NALT1,1170,4000,3681
ENSG00000237887,RPL23AP32,458,458,458
ENSG00000237888,AC087650.1,467,467,467
ENSG00000237891,AL441985.1,249,636,636
ENSG00000237892,KLF7-IT1,653,1160,1160
ENSG00000237896,AC005008.2,1146,26207,23607
ENSG00000237897,AL512844.2,591,737,737
ENSG00000237899,AL031289.1,466,18499,18499
ENSG00000237901,AC009161.1,375,375,375
ENSG00000237902,TSPY21P,726,2165,2165
ENSG00000237903,AC004000.1,431,630,630
ENSG00000237904,BX284632.2,398,398,398
ENSG00000237906,MUPP,560,3127,3127
ENSG00000237910,MTCO1P18,1418,1418,1418
ENSG00000237911,SRP68P3,342,905,905
